,avg_houshold_size,nonfamily_housholds%,lonely_housholder%,lonely_housholder_over65%,housholders_grandparents_responsible_for_grandchildren%,geoid,unemployed%,median_houshold_income,mean_houshold_income,total_housing_units,occupied_housing_units%,vacant_housing_units%,total_population,median_age,not_us_citizen%
2321,2.12,42.62672811059908,35.944700460829495,19.815668202764982,0.0,36065022701,6.6,64423,81853,999,86.9,13.1,1954,50.0,1.7911975435005119
2322,2.09,48.13471502590674,40.310880829015545,12.53886010362694,0.0,36065023200,7.0,42286,59066,2259,85.4,14.6,4061,42.4,0.36936715094804234
2323,2.41,34.696132596685075,32.98342541436464,12.430939226519337,2.9834254143646413,36065024200,8.0,61107,74964,2163,83.7,16.3,4511,44.8,0.2438483706495234
2324,2.21,54.20827389443652,49.21540656205421,20.684736091298145,0.14265335235378032,36065021000,13.9,16279,26143,962,72.9,27.1,1555,35.0,9.067524115755626
2325,2.29,35.94713656387665,30.396475770925107,20.792951541850226,0.7048458149779736,36065021301,4.3,56458,63832,1344,84.4,15.6,2970,45.6,5.084175084175084
2326,2.55,46.634026927784575,30.232558139534877,9.547123623011016,3.4271725826193387,36065021402,16.5,39436,57408,907,90.1,9.9,2090,28.5,3.062200956937799
2327,2.11,50.49751243781093,44.90049751243781,18.22139303482587,0.0,36065022400,2.3,52679,62986,1850,86.9,13.1,3396,38.1,3.4746760895170787
2328,2.46,31.04872006606111,24.855491329479772,15.854665565648224,3.7159372419488026,36065024301,2.3,81250,95291,1296,93.4,6.6,2980,50.5,1.0402684563758389
2329,2.51,29.83606557377049,22.388758782201403,7.634660421545668,1.4519906323185012,36065024900,2.9,64688,77871,2458,86.9,13.1,5380,42.1,0.966542750929368
2330,2.45,32.53012048192771,28.686173264486516,9.63855421686747,0.5737234652897304,36065025500,2.4,72137,86876,1885,92.5,7.5,4299,44.3,1.4189346359618515
2331,2.52,26.159632260760556,17.71834517342248,14.500626828249061,1.420810697868784,36065023000,4.2,69974,75132,2502,95.6,4.4,6072,43.0,0.230566534914361
2332,2.53,43.68600682593857,33.92491467576792,17.064846416382252,2.1160409556313997,36065021302,6.1,37069,42765,1683,87.0,13.0,3715,31.3,10.928667563930015
2333,1.96,46.08043626448534,43.55828220858896,20.38173142467621,1.2269938650306749,36065021701,3.9,65487,77269,1605,91.4,8.6,3007,54.2,2.1283671433322247
2334,2.6,27.450980392156865,24.336793540945788,11.07266435986159,0.8650519031141869,36065024000,3.1,69811,84456,1954,88.7,11.3,4545,44.5,0.066006600660066
2335,2.48,28.212162780064016,26.01737540009145,11.659807956104252,0.0,36065025400,1.6,84488,125266,2449,89.3,10.7,5857,47.0,2.3903022024927436
2336,2.61,24.22586520947177,19.489981785063755,7.285974499089254,2.0036429872495445,36065025800,5.5,51776,64602,649,84.6,15.4,1435,42.6,0.975609756097561
2337,2.0,55.25525525525525,47.5975975975976,17.567567567567572,1.8018018018018016,36065021103,17.9,24661,58724,706,94.3,5.7,1348,30.7,1.261127596439169
2338,2.02,42.67453294001967,36.97148475909538,27.925270403146506,1.376597836774828,36065021602,2.1,60037,67668,1166,87.2,12.8,2054,51.8,2.4342745861733204
2339,2.18,50.283018867924525,44.905660377358494,17.358490566037734,3.867924528301887,36065021702,3.6,53400,101768,1245,85.1,14.9,2340,39.0,1.3247863247863247
2340,2.37,30.92682926829268,24.68292682926829,7.414634146341463,1.3658536585365857,36065022100,3.2,55083,66302,1169,87.7,12.3,2560,46.6,0.078125
2341,2.24,38.36150845253576,32.11963589076723,19.635890767230173,0.0,36065025100,3.1,68950,87581,915,84.0,16.0,1731,45.1,1.733102253032929
2342,2.33,35.81632653061224,29.489795918367342,14.489795918367346,0.6122448979591837,36065025700,2.1,57917,67215,1133,86.5,13.5,2391,47.3,0.0
2343,2.51,33.941404090657834,31.066887783305692,15.091210613598676,1.4925373134328357,36065023502,2.0,87813,104463,1875,96.5,3.5,4544,45.3,0.48415492957746475
2344,2.95,32.28643216080402,26.13065326633166,6.030150753768844,2.261306532663317,36065020803,19.8,21863,35187,1061,75.0,25.0,2350,25.1,15.829787234042552
2345,2.4,42.96296296296296,31.11111111111111,12.407407407407408,2.2222222222222223,36065023300,3.7,54531,64578,1182,91.4,8.6,2607,32.3,0.0
2346,1.95,50.72859744990893,47.08561020036429,32.05828779599271,0.0,36065025200,4.7,50317,63645,2411,91.1,8.9,4528,56.9,1.5901060070671376
2347,2.62,46.846846846846844,36.48648648648648,6.981981981981982,2.2522522522522523,36065021101,12.1,17500,23738,625,71.0,29.0,1246,24.5,8.186195826645266
2348,2.48,35.16209476309227,26.533665835411476,14.06483790523691,0.0,36053030700,5.9,56719,65545,3098,64.7,35.3,6642,33.2,1.791629027401385
2349,2.54,36.0529217199559,28.996692392502755,16.64829106945976,0.2205071664829107,36053031100,3.7,51331,67108,1160,78.2,21.8,2307,44.5,0.0
2350,2.78,39.41463414634146,24.78048780487805,4.878048780487805,3.317073170731708,36053030101,9.0,40610,48566,1241,82.6,17.4,2858,34.2,2.3792862141357594
2351,2.32,35.27533918595371,28.33200319233839,12.450119712689546,1.5163607342378291,36053030103,3.1,61157,84270,1447,86.6,13.4,3074,51.3,1.2036434612882239
2352,2.67,23.189655172413797,21.896551724137932,11.982758620689655,2.586206896551724,36053030402,1.4,75119,91107,1356,85.5,14.5,3094,49.3,0.3232062055591467
2353,2.22,57.8420467185762,45.7174638487208,23.915461624026694,0.0,36053030900,2.3,67107,84021,1110,81.0,19.0,4074,21.1,6.946489936180658
2354,2.65,38.71745419479267,31.388621022179365,14.898746383799422,0.819672131147541,36053030300,7.2,58923,65913,2423,85.6,14.4,5502,34.3,0.0
2355,2.36,35.296722763507525,29.49512843224092,11.824623560673164,1.1514614703277235,36053031000,4.2,60740,71371,2881,78.4,21.6,5367,48.4,0.3353828954723309
2356,2.79,32.361034672537144,26.031920748486513,8.585580627407815,2.3115024766097965,36071014301,7.4,82589,87846,2065,88.0,12.0,5097,39.9,3.8650186384147536
2357,2.71,29.270462633451963,22.953736654804267,10.676156583629894,2.8469750889679712,36097950300,6.7,51848,67589,1951,57.6,42.4,3080,43.5,0.12987012987012986
2358,2.37,41.38297872340426,32.606382978723396,13.457446808510639,1.3297872340425532,36097950500,5.1,46731,56556,2183,86.1,13.9,4524,45.8,0.22104332449160036
2359,2.49,33.17307692307692,27.40384615384616,13.141025641025644,1.6025641025641024,36097950200,8.0,60000,71540,909,68.6,31.4,1562,46.3,0.3841229193341869
2360,2.23,39.11290322580645,25.806451612903228,6.6244239631336415,2.419354838709677,36109002100,4.9,58828,74689,1867,93.0,7.0,4101,36.9,1.4874420872957814
2361,2.4,35.130651182082126,24.88593944421402,8.046453753629201,0.5391953546246371,36109002300,2.9,84961,97658,2648,91.0,9.0,5864,41.6,2.199863574351978
2362,1.5,88.95078922934076,69.82358402971217,17.64159702878366,0.0,36109000100,5.0,32607,49222,1191,90.4,9.6,1617,28.3,23.809523809523807
2363,2.51,94.88250652741516,42.5065274151436,0.0,0.0,36109000200,6.1,12518,22484,2341,81.8,18.2,5506,21.0,19.288049400653833
2364,2.27,51.58227848101266,34.018987341772146,7.753164556962025,0.0,36109000500,3.6,56984,88640,2024,93.7,6.3,4600,32.0,21.978260869565215
2365,2.17,36.029776674937956,30.71960297766749,16.972704714640198,1.3895781637717122,36109001600,2.5,70208,87210,2145,93.9,6.1,4439,51.1,1.0137418337463393
2366,2.36,34.30809399477807,27.15404699738904,10.49608355091384,1.5143603133159267,36109001700,1.7,57828,72234,2206,86.8,13.2,4528,45.1,0.7950530035335688
2367,2.4,34.12295544275239,27.35476593344613,12.239142695995488,2.6508742244782857,36109002200,3.3,63232,70042,1914,92.6,7.4,4368,42.6,0.7097069597069597
2368,2.4,46.769790718835296,26.4786169244768,3.0937215650591448,0.0,36109000800,3.8,50598,67389,1189,92.4,7.6,2715,31.5,6.4088397790055245
2369,1.97,56.630824372759854,49.66717869943677,14.490527393753199,0.0,36109001000,4.7,34832,54210,2001,97.6,2.4,3972,42.4,5.765357502517624
2370,2.31,35.740878629932986,27.066269545793,8.786299329858526,0.5584512285927029,36109001500,2.7,71128,102370,2815,95.4,4.6,6305,39.6,7.232355273592388
2371,2.34,37.341474870831384,23.29732268670737,8.595584781587599,3.193987787693753,36109001800,5.6,61250,73947,2413,88.2,11.8,4985,44.3,0.0
2372,3.1,58.69565217391305,9.782608695652174,0.0,0.0,36109000300,14.2,64167,72802,92,100.0,0.0,2807,20.0,9.51193444959031
2373,2.38,54.72312703583062,31.596091205211724,1.3029315960912051,0.0,36109000400,15.3,31964,65361,344,89.2,10.8,4350,19.0,13.632183908045977
2374,2.42,63.45646437994722,32.124010554089715,6.860158311345646,0.0,36109000700,4.1,54677,69781,1721,88.1,11.9,3864,27.7,12.44824016563147
2375,3.22,61.111111111111114,16.666666666666664,16.666666666666664,0.0,36109001200,8.6,48333,76711,22,81.8,18.2,3058,19.4,4.087638979725311
2376,2.09,60.18941868060092,39.843239712606135,5.19268451992162,0.0,36109001300,3.2,54729,87122,3342,91.6,8.4,6413,29.5,26.16560112271948
2377,2.51,27.593192868719612,17.787682333873576,8.06320907617504,0.0,36109001900,5.3,71845,84629,2723,90.6,9.4,6240,42.7,2.307692307692308
2378,2.04,48.376151236063976,38.19680077556957,14.638875424139602,0.0,36109000600,4.7,88393,128744,2344,88.0,12.0,5164,31.2,13.439194422927963
2379,2.41,63.62366092221704,36.37633907778296,12.48253376804844,0.6054960409874243,36109001100,4.1,50409,73970,2163,99.3,0.7,6154,22.7,4.371140721481963
2380,2.43,32.440302853814785,26.324985439720443,9.37682003494467,0.64065230052417,36109002000,3.1,68616,89440,1807,95.0,5.0,4602,39.0,3.541938287701
2381,2.18,43.99293286219081,36.984687868080094,13.54534746760895,5.5948174322732624,36109000900,5.6,71228,90164,1919,88.5,11.5,3864,45.7,6.107660455486543
2382,2.11,48.8671157379057,32.884262094304965,4.286589099816289,0.0,36109001400,4.6,59362,83096,1817,89.9,10.1,3446,39.4,3.685432385374347
2383,2.32,40.527065527065524,28.2051282051282,10.398860398860402,3.347578347578348,36113071000,4.0,55657,67903,2152,65.2,34.8,3274,50.3,0.7330482590103848
2384,2.42,33.1193838254172,25.930680359435172,9.499358151476253,0.7702182284980745,36113073500,5.4,51708,65628,1373,56.7,43.3,1886,51.8,0.15906680805938495
2385,2.55,34.00423728813559,28.566384180790962,11.581920903954805,1.4477401129943503,36113070800,2.1,65742,80362,2965,95.5,4.5,7341,41.6,1.1442582754393134
2386,2.75,13.238157040882545,11.161583387410774,2.5957170668397147,0.0,36113070900,1.4,102604,126608,1746,88.3,11.7,4331,48.9,0.16162549064881088
2387,2.29,34.001823154056524,28.896991795806752,15.587967183226983,0.7292616226071102,36113076000,3.2,66063,81081,3113,35.2,64.8,2514,55.2,0.27844073190135243
2388,2.07,49.74715549936789,41.97218710493047,14.15929203539823,0.0,36113070300,5.0,46513,67173,1840,86.0,14.0,3311,39.4,1.8423437028088192
2389,2.28,37.18120805369127,31.006711409395965,13.892617449664431,0.4697986577181208,36113072000,9.4,61563,82392,2858,52.1,47.9,3442,49.6,0.9296920395119116
2390,2.28,42.77555682467162,35.5225585379783,12.107367218732152,1.0850942318675043,36113073000,4.4,46632,54903,2389,73.3,26.7,4012,45.7,1.9192422731804586
2391,2.24,34.25287356321839,31.60919540229885,14.827586206896553,2.2988505747126435,36113074000,4.5,41983,54969,1964,44.3,55.7,2030,56.1,0.541871921182266
2392,2.2,36.82432432432432,32.16216216216216,12.364864864864865,1.95945945945946,36113075000,1.1,61146,72426,2962,50.0,50.0,3283,47.4,1.9494364910143163
2393,1.94,67.95366795366796,44.78764478764479,6.563706563706562,0.0,36055003400,5.9,41593,61995,1347,96.1,3.9,2553,33.4,6.267136701919311
2394,1.93,60.265780730897006,52.95681063122923,19.933554817275752,0.0,36055004701,11.8,17821,37720,1672,90.0,10.0,2961,44.0,5.74130361364404
2395,2.92,27.94117647058824,25.14705882352941,8.235294117647058,6.1764705882352935,36055005500,23.7,25403,37367,878,77.4,22.6,2096,29.4,10.687022900763358
2396,2.9,33.2068311195446,32.25806451612903,11.385199240986715,7.969639468690702,36055005900,12.6,27813,33096,676,78.0,22.0,1534,26.3,1.0430247718383312
2397,2.09,48.6159169550173,32.95847750865052,10.121107266435986,2.0761245674740483,36055006100,4.4,77895,83779,1222,94.6,5.4,2427,40.1,2.389781623403379
2398,2.86,36.89482470784641,30.21702838063439,11.352253756260435,5.843071786310518,36055006500,18.7,16901,26900,761,78.7,21.3,1712,26.8,8.411214953271028
2399,2.58,42.844120328167726,33.454876937101176,6.83682771194166,2.005469462169553,36055006800,10.7,37859,44456,1249,87.8,12.2,2842,36.7,1.6537649542575652
2400,1.74,60.67335243553008,48.35243553008596,9.598853868194842,0.0,36055007700,7.0,51573,61732,1512,92.3,7.7,2521,46.0,4.442681475604918
2401,2.07,65.13944223107569,52.39043824701196,13.346613545816732,2.523240371845949,36055009500,8.0,34444,52173,1655,91.0,9.0,3232,32.4,8.508663366336634
2402,2.28,40.467997247075026,33.516861665519606,13.489332415691669,0.0,36081113900,5.6,63488,72565,1503,96.7,3.3,3320,42.0,21.325301204819276
2403,2.78,22.240259740259738,20.454545454545453,12.012987012987013,3.7337662337662336,36081114700,9.3,87188,110089,651,94.6,5.4,1712,48.7,6.016355140186916
2404,2.76,28.057553956834532,24.280575539568343,7.553956834532374,0.0,36081073100,6.0,101250,128220,607,91.6,8.4,1535,39.0,12.247557003257329
2405,2.77,21.30131680867545,19.907048799380327,5.8094500387296675,1.8590240123934931,36081074700,5.8,78142,88976,1389,92.9,7.1,3580,40.4,23.631284916201118
2406,2.01,42.10019267822736,36.030828516377646,18.11175337186898,0.0,36081077300,2.6,69423,109578,1163,89.3,10.7,2091,47.2,15.638450502152079
2407,3.58,29.11392405063291,17.17902350813743,4.159132007233273,5.605786618444847,36081078800,12.9,89201,105231,569,97.2,2.8,1982,42.6,20.484359233097884
2408,3.96,17.822838847385274,17.822838847385274,8.751334044823906,5.44290288153682,36081081400,6.1,64116,82229,1117,83.9,16.1,3709,33.9,13.939067133998382
2409,2.88,23.992994746059548,21.085814360770573,14.395796847635728,0.42031523642732055,36081088400,6.0,90151,103832,3085,92.5,7.5,8248,45.6,3.3583899127061105
2410,2.63,25.291828793774318,24.64332036316472,19.714656290531774,0.0,36081092200,2.4,150417,186582,868,88.8,11.2,2025,49.9,0.34567901234567905
2411,3.11,24.53781512605042,22.296918767507005,4.6498599439775905,7.675070028011206,36081096400,9.1,68420,84475,1932,92.4,7.6,6021,38.0,13.917953828267729
2412,3.49,17.46384872080089,12.013348164627367,3.670745272525028,1.334816462736374,36081000800,9.2,65893,80828,981,91.6,8.4,3136,37.6,19.802295918367346
2413,2.85,31.53638814016173,29.29020664869721,7.906558849955076,7.906558849955076,36081097202,10.4,32316,37621,1172,95.0,5.0,3170,24.2,5.646687697160884
2414,2.61,19.27710843373494,19.27710843373494,14.156626506024098,0.4518072289156626,36081097300,9.3,90682,119818,789,84.2,15.8,1730,52.1,1.8497109826589597
2415,2.46,30.80704629250307,29.987709954936506,15.895124948791478,0.0,36081101700,4.6,83802,95259,2579,94.6,5.4,6016,45.3,8.726728723404255
2416,3.9,15.507518796992484,8.458646616541353,4.793233082706767,5.639097744360902,36081001400,7.4,66938,83342,1214,87.6,12.4,4152,38.4,15.245664739884393
2417,3.33,19.167717528373267,15.0063051702396,6.431273644388398,0.0,36081001600,11.8,84750,94470,854,92.9,7.1,2644,38.7,14.22087745839637
2418,1.94,59.447004608294925,36.00230414746544,3.110599078341014,0.0,36081001900,3.1,136724,170568,2786,62.3,37.7,3374,31.4,25.074096028452875
2419,3.83,17.89137380191693,9.904153354632587,5.4313099041533555,0.0,36081002600,3.1,83571,96904,645,97.1,2.9,2411,33.1,23.309829946080466
2420,3.63,22.126745435016108,16.541353383458645,4.511278195488722,7.303974221267454,36081002800,6.7,57782,82331,1026,90.7,9.3,3382,32.4,25.221762270845655
2421,2.35,35.46666666666667,24.73333333333333,9.8,0.6666666666666667,36019100700,3.3,66484,73913,1609,93.2,6.8,3553,50.0,1.0132282578103011
2422,2.42,31.3893653516295,24.013722126929675,11.092052601486564,1.0863350485991996,36019100800,3.0,56995,82703,2165,80.8,19.2,4578,46.7,1.834862385321101
2423,2.06,64.31435445068163,33.921411387329584,4.891740176423416,1.4434643143544506,36019101300,5.4,29210,39551,1480,84.3,15.7,2592,24.5,7.600308641975309
2424,2.41,30.80745341614907,25.217391304347824,8.695652173913043,3.9751552795031055,36019100400,5.2,54643,62805,2473,65.1,34.9,7064,38.6,4.515855039637599
2425,2.05,62.854889589905355,42.310725552050464,13.09148264984227,1.3406940063091484,36019100900,2.7,38819,52939,2889,87.8,12.2,5201,35.1,3.4993270524899054
2426,2.35,26.530612244897963,24.56828885400314,9.929356357927784,5.1020408163265305,36019100300,6.8,52570,64603,2997,85.0,15.0,6495,43.9,1.4318706697459584
2427,2.22,37.142857142857146,28.444444444444446,13.015873015873018,1.9682539682539684,36019101000,1.6,82279,92900,1776,88.7,11.3,3865,53.3,1.5782664941785252
2428,2.42,34.92349234923493,24.077407740774078,10.08100810081008,0.9450945094509452,36019101800,7.6,64929,67584,2744,81.0,19.0,5386,43.1,0.8354994430003714
2429,2.62,25.864719446579556,21.48347425057648,15.142198308993082,0.9607993850883936,36019101900,4.9,63480,76057,2771,93.9,6.1,6950,39.6,1.1654676258992807
2430,2.6,35.23890784982935,28.071672354948806,12.372013651877134,3.7542662116040963,36019102000,7.8,48443,58465,1478,79.3,20.7,3081,41.1,0.551768906199286
2431,1.79,65.85365853658537,46.25435540069686,18.031358885017426,0.0,36019101400,2.4,50603,63073,1242,92.4,7.6,2063,44.6,2.035870092098885
2432,2.19,42.89693593314763,31.754874651810578,8.774373259052924,9.749303621169917,36019101600,6.0,38281,50830,769,93.4,6.6,1580,40.4,0.12658227848101267
2433,2.36,32.43992606284658,21.21072088724584,9.288354898336411,2.2181146025878005,36019101700,5.1,65238,74438,2317,93.4,6.6,5121,41.1,1.4450302675258737
2434,2.31,37.833401723430455,31.39105457529749,14.936397209684039,0.12310217480508825,36019100100,4.8,52903,62447,2673,91.2,8.8,5643,41.3,1.9847598794967214
2435,2.33,27.2108843537415,22.66156462585034,10.92687074829932,0.0,36019100600,0.8,72500,84528,2712,86.7,13.3,5486,41.6,1.2395187750637988
2436,-666666666.0,,,,,36019101100,22.0,-666666666,-666666666,0,-666666666.0,-666666666.0,2640,19.4,7.803030303030304
2437,2.52,22.4179829890644,17.982989064398538,7.108140947752125,2.916160388821385,36019100200,3.1,70306,79298,1985,82.9,17.1,4198,41.3,1.8342067651262506
2438,2.47,32.46661981728742,26.07167955024596,15.319747013352073,1.1243851018973998,36099950800,4.2,54023,74150,1934,73.6,26.4,6040,36.0,0.8774834437086093
2439,2.38,33.25917686318131,27.47497219132369,11.123470522803114,0.0,36099951000,1.2,61193,72585,1274,70.6,29.4,2170,46.2,1.0138248847926268
2440,2.49,33.50970017636684,31.099353321575546,12.698412698412698,4.409171075837742,36047059200,3.7,57839,79543,1788,95.1,4.9,4229,43.6,14.093166233152047
2441,3.18,16.702819956616054,15.40130151843818,6.073752711496747,3.2537960954446854,36047063600,10.5,106875,113170,471,97.9,2.1,1464,42.0,3.7568306010928962
2442,3.5,21.31410256410256,11.21794871794872,6.570512820512822,2.564102564102564,36047064800,4.3,93462,104990,687,90.8,9.2,2191,35.9,6.7092651757188495
2443,2.25,27.30923694779117,24.09638554216868,7.028112449799197,0.0,36047065200,2.2,94357,105569,525,94.9,5.1,1121,52.0,5.709188224799287
2444,2.65,27.316293929712455,21.24600638977636,11.022364217252397,0.0,36047066200,11.2,86923,104064,648,96.6,3.4,1663,47.9,1.2627781118460615
2445,3.25,17.90235081374322,14.828209764918626,3.0741410488245933,3.0741410488245933,36047067600,10.4,83355,95008,587,94.2,5.8,1797,37.8,15.63717306622148
2446,3.01,9.935205183585314,9.935205183585314,7.7753779697624195,1.5118790496760257,36047069800,1.3,95481,108002,496,93.3,6.7,1392,45.3,7.255747126436781
2447,3.24,18.00302571860817,14.826021180030258,2.723146747352496,1.6641452344931922,36047072000,9.1,88990,89125,717,92.2,7.8,2141,36.3,15.03970107426436
